[2019-06-10 15:46:58][log.py][line:146][INFO] Scrapy 1.6.0 started (bot: gov_all)
[2019-06-10 15:46:58][log.py][line:149][INFO] Versions: lxml 4.2.1.0, libxml2 2.9.8, cssselect 1.0.3, parsel 1.5.1, w3lib 1.20.0, Twisted 18.9.0, Python 3.6.5 |Anaconda, Inc.| (default, Mar 29 2018, 13:32:41) [MSC v.1900 64 bit (AMD64)], pyOpenSSL 18.0.0 (OpenSSL 1.0.2k  26 Jan 2017), cryptography 2.2.2, Platform Windows-10-10.0.17134-SP0
[2019-06-10 15:46:58][log.py][line:38][INFO] Overridden settings: {'BOT_NAME': 'gov_all', 'LOG_LEVEL': 'INFO', 'NEWSPIDER_MODULE': 'gov_all.spiders', 'SPIDER_MODULES': ['gov_all.spiders']}
[2019-06-10 15:46:58][log.py][line:60][INFO] Telnet Password: d4a5107b4ecf1723
[2019-06-10 15:46:58][log.py][line:48][INFO] Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.logstats.LogStats']
[2019-06-10 15:46:59][log.py][line:48][INFO] Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
[2019-06-10 15:46:59][log.py][line:48][INFO] Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
[2019-06-10 15:46:59][log.py][line:48][INFO] Enabled item pipelines:
['gov_all.pipelines.GovAllPipeline']
[2019-06-10 15:46:59][log.py][line:256][INFO] Spider opened
[2019-06-10 15:46:59][log.py][line:48][INFO] Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
[2019-06-10 15:46:59][log.py][line:74][INFO] Telnet console listening on 127.0.0.1:6023
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040783.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040781.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040782.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040784.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040785.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040786.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040789.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040293.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040787.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040295.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040788.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_34.html)
[2019-06-10 16:42:24][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040296.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040297.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040299.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040300.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040298.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040302.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040301.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/szf/ldhd/201709/t20170927_1040294.html> (referer: http://www.guizhou.gov.cn/xwdt/szf/ldhd/index_66.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875440.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875441.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:25][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875442.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875444.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875447.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875443.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875445.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875448.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875446.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875450.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875449.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875453.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875452.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_64.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875424.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875426.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875425.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:26][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875427.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875428.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875430.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875429.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875431.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875432.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875433.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875434.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875435.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875436.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875437.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_65.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875415.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875416.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875418.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875417.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:27][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875419.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875420.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875421.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190213_2258828.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190213_2258829.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190213_2258830.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/djfb/201709/t20170925_875422.html> (referer: http://www.guizhou.gov.cn/xwdt/djfb/index_66.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190214_2260036.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190216_2261424.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190215_2261086.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190215_2261085.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190214_2260038.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190214_2260037.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190216_2261423.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190217_2261454.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190204_2236116.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190213_2258800.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190204_2236115.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:28][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190216_2261422.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_19.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190205_2236159.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190205_2236160.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190206_2236198.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190207_2236210.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190207_2236209.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190206_2236197.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190207_2236211.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190208_2247886.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190209_2247909.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190211_2251981.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190211_2251980.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:29][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190210_2247986.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_20.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/gzyw/201901/t20190130_2232686.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/gzyw/201901/t20190130_2232254.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/gzyw/201901/t20190130_2232688.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201901/t20190131_2233585.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201901/t20190131_2233584.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201901/t20190131_2233586.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190201_2234252.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190201_2234253.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190202_2235619.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190202_2235617.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190202_2235618.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190203_2235958.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190203_2235957.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/rmyd/201902/t20190203_2235960.html> (referer: http://www.guizhou.gov.cn/xwdt/rmyd/index_21.html)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_66.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_64.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:30][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_65.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_63.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_62.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_61.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_59.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_60.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_58.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_56.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_55.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_53.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_57.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:31][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_54.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:32][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_50.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/)
[2019-06-10 16:42:32][log.py][line:238][DEBUG] Crawled (200) <GET http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/201709/t20170926_987245.html> (referer: http://www.guizhou.gov.cn/xwdt/dt_22/df/gaxq/index_65.html)
